"Time","Status","Age","Transport","Independence_Level","Independence","Extraversion_Level","Extraversion","Selfcontrol_level","Selfcontrol","Anxiety_Level","Anxiety","Turnover","Industry_HighT_Group","PowerIndustry","Profession_Group","Risk_Group","Risk_Group2","RiskGroup_Profession_Industry","RiskGroup_Age_Anxiety"
"705",12.68172485,TRUE,">35","bus",5.5,"Independent",6.2,"Extraverted",5.7," NO Selfcontrol",5.6," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"706",15.93429158,FALSE,">35","bus",7.6,"Independent",7.8,"Extraverted",4.1," NO Selfcontrol",1.7," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"707",29.47022587,TRUE,"<=35","bus",5.5,"Independent",6.2,"Extraverted",4.9," NO Selfcontrol",5.6," NO Anxious",1,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"708",1.18275154,FALSE,">35","car",6.2,"Independent",4.6,"Introverted",8,"Selfcontrol",4.8," NO Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"709",56.73921971,FALSE,"<=35","car",4.1,"Independent",6.2,"Extraverted",7.2,"Selfcontrol",4.8," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"710",116.7310062,TRUE,">35","car",9.1,"Independent",7.8,"Extraverted",2.6," NO Selfcontrol",4," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"711",39.68788501,FALSE,"<=35","bus",6.9,"Independent",6.2,"Extraverted",2.6," NO Selfcontrol",5.6," NO Anxious",0,"IT","IT","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"712",49.87268994,TRUE,"<=35","bus",5.5,"Independent",10,"Extraverted",4.1," NO Selfcontrol",4," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"713",12.22176591,TRUE,"<=35","car",3.4,"No independent",3.8,"Introverted",2.6," NO Selfcontrol",10,"Anxious",1,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"714",19.28542094,TRUE,">35","car",6.9,"Independent",7,"Extraverted",4.1," NO Selfcontrol",4," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"715",43.86036961,FALSE,"<=35","car",6.2,"Independent",8.6,"Extraverted",4.9," NO Selfcontrol",4.8," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"716",131.613963,FALSE,"<=35","car",6.9,"Independent",3,"Introverted",4.9," NO Selfcontrol",6.3,"Anxious",0,"others","MOE","IT","High Risk","Medium Risk","Medium Risk","High Risk"
"717",13.9301848,FALSE,"<=35","bus",4.8,"Independent",7,"Extraverted",6.4,"Selfcontrol",4.8," NO Anxious",0,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"718",18.92402464,FALSE,">35","foot",4.1,"Independent",6.2,"Extraverted",5.7," NO Selfcontrol",7.1,"Anxious",0,"Consult","BCA","IT","Low Risk","Medium Risk","Medium Risk","Low Risk"
"719",81.83983573,TRUE,"<=35","car",3.4,"No independent",3.8,"Introverted",7.2,"Selfcontrol",8.7,"Anxious",1,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"720",16.75564682,FALSE,"<=35","bus",4.8,"Independent",8.6,"Extraverted",2.6," NO Selfcontrol",7.9,"Anxious",0,"etc","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"721",20.69815195,FALSE,"<=35","bus",4.8,"Independent",7.8,"Extraverted",1.8," NO Selfcontrol",6.3,"Anxious",0,"manufacture","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"722",51.31827515,FALSE,"<=35","car",4.8,"Independent",7,"Extraverted",5.7," NO Selfcontrol",2.5," NO Anxious",0,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"723",6.242299795,FALSE,"<=35","bus",6.2,"Independent",7,"Extraverted",4.1," NO Selfcontrol",4.8," NO Anxious",0,"Consult","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"724",7.030800821,TRUE,">35","car",4.1,"Independent",7,"Extraverted",2.6," NO Selfcontrol",7.9,"Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"725",7.030800821,TRUE,">35","car",6.2,"Independent",7.8,"Extraverted",2.6," NO Selfcontrol",5.6," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"726",2.266940452,TRUE,">35","bus",6.9,"Independent",2.2,"Introverted",8.7,"Selfcontrol",6.3,"Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"727",26.54620123,TRUE,"<=35","bus",7.6,"Independent",8.6,"Extraverted",1," NO Selfcontrol",5.6," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"728",79.01437372,TRUE,"<=35","car",4.1,"Independent",1.4,"Introverted",10,"Selfcontrol",4.8," NO Anxious",1,"others","MOE","IT","Low Risk","Medium Risk","Medium Risk","Low Risk"
"729",0.525667351,FALSE,">35","car",2.6,"No independent",5.4,"Introverted",4.1," NO Selfcontrol",6.3,"Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"730",140.2217659,FALSE,"<=35","car",6.2,"Independent",3.8,"Introverted",4.1," NO Selfcontrol",7.9,"Anxious",0,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"731",26.57905544,TRUE,"<=35","foot",9.1,"Independent",3.8,"Introverted",6.4,"Selfcontrol",4.8," NO Anxious",1,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"732",25.52772074,TRUE,"<=35","bus",4.8,"Independent",7,"Extraverted",4.9," NO Selfcontrol",5.6," NO Anxious",1,"Consult","BCA","Others","Low Risk","Low Risk","Low Risk","Low Risk"
"733",5.125256674,FALSE,"<=35","bus",6.2,"Independent",4.6,"Introverted",4.9," NO Selfcontrol",6.3,"Anxious",0,"Consult","BCA","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"734",40.11498973,FALSE,">35","car",6.9,"Independent",1.4,"Introverted",9.5,"Selfcontrol",6.3,"Anxious",0,"IT","IT","IT","Low Risk","High Risk","High Risk","Low Risk"
"735",32.32854209,FALSE,">35","car",3.4,"No independent",3,"Introverted",8.7,"Selfcontrol",5.6," NO Anxious",0,"others","MOE","IT","Low Risk","Medium Risk","Medium Risk","Low Risk"
"736",1.708418891,FALSE,"<=35","bus",4.8,"Independent",6.2,"Extraverted",7.2,"Selfcontrol",4.8," NO Anxious",0,"IT","IT","IT","Low Risk","High Risk","High Risk","Low Risk"
"737",50.29979466,FALSE,"<=35","bus",6.9,"Independent",4.6,"Introverted",7.2,"Selfcontrol",7.1,"Anxious",0,"Banks","BCA","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"738",70.50513347,TRUE,"<=35","bus",5.5,"Independent",7.8,"Extraverted",7.2,"Selfcontrol",5.6," NO Anxious",1,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"739",14.58726899,TRUE,"<=35","car",4.8,"Independent",3.8,"Introverted",6.4,"Selfcontrol",7.9,"Anxious",1,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"740",37.15811088,TRUE,">35","bus",3.4,"No independent",7,"Extraverted",5.7," NO Selfcontrol",8.7,"Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"741",27.33470226,FALSE,"<=35","bus",5.5,"Independent",7.8,"Extraverted",2.6," NO Selfcontrol",4," NO Anxious",0,"etc","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"742",32.85420945,TRUE,">35","bus",4.8,"Independent",5.4,"Introverted",6.4,"Selfcontrol",4.8," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"743",5.453798768,FALSE,"<=35","bus",5.5,"Independent",7,"Extraverted",8,"Selfcontrol",5.6," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"744",79.54004107,FALSE,"<=35","car",5.5,"Independent",4.6,"Introverted",8.7,"Selfcontrol",4.8," NO Anxious",0,"IT","IT","IT","Low Risk","High Risk","High Risk","Low Risk"
"745",12.64887064,FALSE,">35","bus",6.9,"Independent",4.6,"Introverted",4.9," NO Selfcontrol",5.6," NO Anxious",0,"IT","IT","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"746",20.30390144,FALSE,">35","bus",6.2,"Independent",6.2,"Extraverted",3.3," NO Selfcontrol",6.3,"Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"747",20.30390144,FALSE,">35","bus",4.8,"Independent",4.6,"Introverted",4.1," NO Selfcontrol",7.9,"Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"748",10.48049281,TRUE,"<=35","bus",4.1,"Independent",7,"Extraverted",3.3," NO Selfcontrol",4.8," NO Anxious",1,"Consult","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"749",11.03901437,TRUE,">35","bus",4.8,"Independent",4.6,"Introverted",8,"Selfcontrol",5.6," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"750",128.1314168,FALSE,"<=35","bus",6.9,"Independent",7.8,"Extraverted",4.1," NO Selfcontrol",3.3," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"751",5.585215606,FALSE,">35","bus",6.9,"Independent",6.2,"Extraverted",4.1," NO Selfcontrol",4," NO Anxious",0,"IT","IT","IT","Low Risk","High Risk","High Risk","Low Risk"
"752",61.07597536,FALSE,"<=35","bus",5.5,"Independent",1,"Introverted",10,"Selfcontrol",7.1,"Anxious",0,"IT","IT","IT","High Risk","High Risk","High Risk","High Risk"
"753",110.0287474,FALSE,"<=35","car",3.4,"No independent",6.2,"Extraverted",6.4,"Selfcontrol",6.3,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"754",52.27104723,FALSE,"<=35","bus",6.2,"Independent",3.8,"Introverted",4.1," NO Selfcontrol",9.4,"Anxious",0,"others","MOE","IT","High Risk","Medium Risk","Medium Risk","High Risk"
"755",5.650924025,FALSE,">35","foot",7.6,"Independent",1.4,"Introverted",8.7,"Selfcontrol",4.8," NO Anxious",0,"IT","IT","IT","Low Risk","High Risk","High Risk","Low Risk"
"756",22.66940452,TRUE,"<=35","car",7.6,"Independent",1.4,"Introverted",9.5,"Selfcontrol",6.3,"Anxious",1,"IT","IT","IT","High Risk","High Risk","High Risk","High Risk"
"757",6.275154004,FALSE,"<=35","bus",7.6,"Independent",2.2,"Introverted",5.7," NO Selfcontrol",5.6," NO Anxious",0,"Banks","BCA","IT","Low Risk","Medium Risk","Medium Risk","Low Risk"
"758",10.61190965,FALSE,">35","car",7.6,"Independent",4.6,"Introverted",5.7," NO Selfcontrol",6.3,"Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"759",23.81930185,TRUE,"<=35","bus",4.8,"Independent",7,"Extraverted",2.6," NO Selfcontrol",7.1,"Anxious",1,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"760",50.89117043,TRUE,"<=35","car",3.4,"No independent",3.8,"Introverted",5.7," NO Selfcontrol",7.9,"Anxious",1,"IT","IT","IT","High Risk","High Risk","High Risk","High Risk"
"761",38.53798768,FALSE,">35","car",6.2,"Independent",3.8,"Introverted",8.7,"Selfcontrol",6.3,"Anxious",0,"IT","IT","IT","Low Risk","High Risk","High Risk","Low Risk"
"762",16.62422998,FALSE,"<=35","bus",4.8,"Independent",5.4,"Introverted",6.4,"Selfcontrol",5.6," NO Anxious",0,"IT","IT","IT","Low Risk","High Risk","High Risk","Low Risk"
"763",28.02464066,FALSE,"<=35","foot",1.2,"No independent",6.2,"Extraverted",7.2,"Selfcontrol",6.3,"Anxious",0,"IT","IT","IT","High Risk","High Risk","High Risk","High Risk"
"764",31.50718686,FALSE,"<=35","bus",2.6,"No independent",3.8,"Introverted",6.4,"Selfcontrol",7.9,"Anxious",0,"IT","IT","IT","High Risk","High Risk","High Risk","High Risk"
"765",5.158110883,FALSE,">35","foot",4.1,"Independent",3.8,"Introverted",7.2,"Selfcontrol",8.7,"Anxious",0,"Consult","BCA","IT","Low Risk","Medium Risk","Medium Risk","Low Risk"
"766",4.928131417,FALSE,"<=35","bus",4.8,"Independent",5.4,"Introverted",5.7," NO Selfcontrol",7.1,"Anxious",0,"IT","IT","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"767",12.68172485,TRUE,">35","bus",5.5,"Independent",6.2,"Extraverted",5.7," NO Selfcontrol",5.6," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"768",40.87063655,TRUE,"<=35","car",7.6,"Independent",6.2,"Extraverted",4.1," NO Selfcontrol",6.3,"Anxious",1,"IT","IT","IT","High Risk","High Risk","High Risk","High Risk"
"769",36.59958932,FALSE,"<=35","car",1.9,"No independent",5.4,"Introverted",6.4,"Selfcontrol",9.4,"Anxious",0,"IT","IT","IT","High Risk","High Risk","High Risk","High Risk"
"770",103.7207392,FALSE,"<=35","car",3.4,"No independent",4.6,"Introverted",8,"Selfcontrol",5.6," NO Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"771",9.199178645,TRUE,">35","bus",7.6,"Independent",7,"Extraverted",6.4,"Selfcontrol",6.3,"Anxious",1,"IT","IT","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"772",16.78850103,FALSE,"<=35","bus",7.6,"Independent",3.8,"Introverted",8,"Selfcontrol",6.3,"Anxious",0,"Banks","BCA","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"773",34.29979466,FALSE,"<=35","bus",4.8,"Independent",7.8,"Extraverted",7.2,"Selfcontrol",6.3,"Anxious",0,"manufacture","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"774",16.85420945,FALSE,"<=35","bus",4.8,"Independent",4.6,"Introverted",5.7," NO Selfcontrol",6.3,"Anxious",0,"IT","IT","IT","High Risk","High Risk","High Risk","High Risk"
"775",16.62422998,FALSE,"<=35","bus",4.8,"Independent",3,"Introverted",6.4,"Selfcontrol",5.6," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"776",42.61190965,FALSE,">35","bus",6.2,"Independent",4.6,"Introverted",8,"Selfcontrol",4.8," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"777",16.65708419,FALSE,"<=35","foot",7.6,"Independent",2.2,"Introverted",6.4,"Selfcontrol",9.4,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"778",16.65708419,FALSE,"<=35","foot",5.5,"Independent",2.2,"Introverted",7.2,"Selfcontrol",7.1,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"779",82.7926078,FALSE,"<=35","bus",2.6,"No independent",6.2,"Extraverted",8.7,"Selfcontrol",4.8," NO Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"780",1.839835729,FALSE,"<=35","bus",4.1,"Independent",4.6,"Introverted",6.4,"Selfcontrol",5.6," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"781",73.42915811,FALSE,"<=35","foot",4.8,"Independent",4.6,"Introverted",7.2,"Selfcontrol",6.3,"Anxious",0,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"782",0.394250513,TRUE,">35","foot",7.6,"Independent",3.8,"Introverted",2.6," NO Selfcontrol",7.9,"Anxious",1,"IT","IT","IT","Low Risk","High Risk","High Risk","Low Risk"
"783",123.6960986,FALSE,"<=35","car",9.1,"Independent",3.8,"Introverted",4.9," NO Selfcontrol",4.8," NO Anxious",0,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"784",12.97741273,TRUE,"<=35","bus",6.9,"Independent",7.8,"Extraverted",4.1," NO Selfcontrol",4," NO Anxious",1,"Consult","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"785",7.819301848,FALSE,"<=35","car",3.4,"No independent",5.4,"Introverted",3.3," NO Selfcontrol",8.7,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"786",7.819301848,FALSE,"<=35","car",6.2,"Independent",6.2,"Extraverted",7.2,"Selfcontrol",3.3," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"787",155.3675565,FALSE,"<=35","foot",6.9,"Independent",5.4,"Introverted",2.6," NO Selfcontrol",5.6," NO Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"788",15.70431211,FALSE,"<=35","bus",4.1,"Independent",5.4,"Introverted",6.4,"Selfcontrol",6.3,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"789",19.31827515,FALSE,"<=35","bus",4.8,"Independent",4.6,"Introverted",7.2,"Selfcontrol",6.3,"Anxious",0,"IT","IT","IT","High Risk","High Risk","High Risk","High Risk"
"790",20.99383984,FALSE,"<=35","bus",4.1,"Independent",10,"Extraverted",1," NO Selfcontrol",7.1,"Anxious",0,"Consult","BCA","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"791",2.792607803,FALSE,">35","bus",4.8,"Independent",7,"Extraverted",3.3," NO Selfcontrol",5.6," NO Anxious",0,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"792",37.12525667,TRUE,">35","car",3.4,"No independent",3,"Introverted",7.2,"Selfcontrol",5.6," NO Anxious",1,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"793",18.16837782,TRUE,"<=35","bus",6.9,"Independent",5.4,"Introverted",7.2,"Selfcontrol",2.5," NO Anxious",1,"Consult","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"794",11.66324435,FALSE,">35","foot",4.1,"Independent",7,"Extraverted",6.4,"Selfcontrol",5.6," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"795",5.092402464,FALSE,">35","car",7.6,"Independent",5.4,"Introverted",4.9," NO Selfcontrol",4.8," NO Anxious",0,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"796",22.70225873,FALSE,"<=35","car",5.5,"Independent",5.4,"Introverted",4.9," NO Selfcontrol",7.9,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"797",3.778234086,FALSE,">35","bus",4.1,"Independent",3,"Introverted",6.4,"Selfcontrol",5.6," NO Anxious",0,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"798",3.449691992,FALSE,"<=35","bus",7.6,"Independent",6.2,"Extraverted",3.3," NO Selfcontrol",6.3,"Anxious",0,"IT","IT","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"799",11.03901437,TRUE,">35","car",6.2,"Independent",7,"Extraverted",3.3," NO Selfcontrol",5.6," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"800",9.034907598,FALSE,"<=35","bus",3.4,"No independent",5.4,"Introverted",3.3," NO Selfcontrol",8.7,"Anxious",0,"IT","IT","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"801",9.034907598,FALSE,"<=35","bus",6.2,"Independent",6.2,"Extraverted",7.2,"Selfcontrol",3.3," NO Anxious",0,"IT","IT","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"802",24.83778234,FALSE,"<=35","bus",4.1,"Independent",5.4,"Introverted",3.3," NO Selfcontrol",7.9,"Anxious",0,"IT","IT","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"803",5.519507187,FALSE,"<=35","bus",6.9,"Independent",4.6,"Introverted",5.7," NO Selfcontrol",4.8," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"804",32.26283368,TRUE,"<=35","car",4.1,"Independent",5.4,"Introverted",4.1," NO Selfcontrol",7.1,"Anxious",1,"manufacture","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"805",52.66529774,TRUE,">35","bus",5.5,"Independent",7.8,"Extraverted",8.7,"Selfcontrol",4.8," NO Anxious",1,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"806",4.041067762,FALSE,">35","bus",3.4,"No independent",3,"Introverted",7.2,"Selfcontrol",5.6," NO Anxious",0,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"807",30.78439425,FALSE,">35","car",2.6,"No independent",7.8,"Extraverted",4.1," NO Selfcontrol",6.3,"Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"808",4.960985626,FALSE,">35","bus",5.5,"Independent",7.8,"Extraverted",2.6," NO Selfcontrol",6.3,"Anxious",0,"IT","IT","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"809",4.960985626,FALSE,">35","bus",5.5,"Independent",8.6,"Extraverted",3.3," NO Selfcontrol",6.3,"Anxious",0,"IT","IT","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"810",4.960985626,FALSE,">35","bus",6.9,"Independent",7,"Extraverted",4.1," NO Selfcontrol",5.6," NO Anxious",0,"IT","IT","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"811",39.26078029,TRUE,">35","car",6.9,"Independent",6.2,"Extraverted",4.1," NO Selfcontrol",6.3,"Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"812",39.26078029,TRUE,">35","car",9.1,"Independent",3.8,"Introverted",4.9," NO Selfcontrol",5.6," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"813",38.70225873,FALSE,"<=35","car",4.1,"Independent",5.4,"Introverted",6.4,"Selfcontrol",5.6," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"814",2.036960986,TRUE,">35","bus",4.8,"Independent",6.2,"Extraverted",5.7," NO Selfcontrol",8.7,"Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"815",105.1663244,FALSE,"<=35","car",3.4,"No independent",4.6,"Introverted",8,"Selfcontrol",5.6," NO Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"816",7.162217659,FALSE,"<=35","foot",7.6,"Independent",4.6,"Introverted",4.9," NO Selfcontrol",5.6," NO Anxious",0,"Consult","BCA","Others","Low Risk","Low Risk","Low Risk","Low Risk"
"817",13.10882957,TRUE,"<=35","bus",6.9,"Independent",3.8,"Introverted",8.7,"Selfcontrol",4," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
